sku,name,type,price,description,order_id
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",ebce4bbd-02cf-4582-8218-78990abae376
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,87bf535e-2daa-4d22-aaa5-586848b85b29
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,ef3b4dc7-7c90-41c7-b9f1-d8c947c26c23
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",ef3b4dc7-7c90-41c7-b9f1-d8c947c26c23
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e67a5fdd-dd08-4431-860f-5f0fda4be1fa
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",aca05815-64e1-4136-b060-19c641ebc065
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",aca05815-64e1-4136-b060-19c641ebc065
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",aca05815-64e1-4136-b060-19c641ebc065
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,a4d3eb8e-3953-40d1-b5a0-f4a70664292d
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,a4d3eb8e-3953-40d1-b5a0-f4a70664292d
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,1c5f715b-a357-400d-8b46-d9eea342f5ba
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,1c5f715b-a357-400d-8b46-d9eea342f5ba
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,1c5f715b-a357-400d-8b46-d9eea342f5ba
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,1c5f715b-a357-400d-8b46-d9eea342f5ba
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,1c5f715b-a357-400d-8b46-d9eea342f5ba
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,1c5f715b-a357-400d-8b46-d9eea342f5ba
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,1c5f715b-a357-400d-8b46-d9eea342f5ba
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,1c5f715b-a357-400d-8b46-d9eea342f5ba
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,e7d73a8c-652e-46ee-b134-b0e7dc08e9c2
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",2ecc7d43-d987-45a5-b90d-8913ac508710
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,7008750d-70e2-4db9-9310-80abb892225a
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,fde36036-34bb-42b4-adcf-78e8efe27546
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",fde36036-34bb-42b4-adcf-78e8efe27546
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,7e30d609-088d-4ea7-b809-fe3b1be9592f
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,d243383e-06e4-429c-bdc9-5c3af05370f4
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,71e41970-daab-497d-8ed0-bff033af22cf
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",5d6e1ad4-9218-4e82-a1a7-0b22ef0fb4ec
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,5d6e1ad4-9218-4e82-a1a7-0b22ef0fb4ec
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,64c2fc72-98ee-4edc-8c9c-e702da3c3b62
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,64c2fc72-98ee-4edc-8c9c-e702da3c3b62
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,81138c92-acce-4af2-b7d7-673a0bd7d8fd
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",81138c92-acce-4af2-b7d7-673a0bd7d8fd
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",81138c92-acce-4af2-b7d7-673a0bd7d8fd
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,81138c92-acce-4af2-b7d7-673a0bd7d8fd
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",81138c92-acce-4af2-b7d7-673a0bd7d8fd
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,81138c92-acce-4af2-b7d7-673a0bd7d8fd
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,81138c92-acce-4af2-b7d7-673a0bd7d8fd
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,81138c92-acce-4af2-b7d7-673a0bd7d8fd
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,81138c92-acce-4af2-b7d7-673a0bd7d8fd
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,81138c92-acce-4af2-b7d7-673a0bd7d8fd
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",e2ee6d9a-28e0-4fa5-913b-7212040617ea
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,78851005-366d-4071-a984-bbd5a6e255f6
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,78851005-366d-4071-a984-bbd5a6e255f6
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,285fc6cc-fd2e-4e17-b613-b15e00805f49
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,285fc6cc-fd2e-4e17-b613-b15e00805f49
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",3fd1af2c-82b4-470e-a6bb-608fe0e4929a
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",3fd1af2c-82b4-470e-a6bb-608fe0e4929a
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e5e89554-357a-441e-8497-e7d27a668204
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",e5e89554-357a-441e-8497-e7d27a668204
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,a924f9a5-c5f0-4105-be64-49f0a5d2b92e
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,a924f9a5-c5f0-4105-be64-49f0a5d2b92e
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,ab5e7f59-b13b-4a2b-9fc9-fb02494c4c5a
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,ab5e7f59-b13b-4a2b-9fc9-fb02494c4c5a
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,21fdc4e0-5655-4b20-af67-2d553e434442
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,21fdc4e0-5655-4b20-af67-2d553e434442
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,4812442c-e919-4313-ba61-803661044c80
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",4812442c-e919-4313-ba61-803661044c80
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,61c33e4f-393e-40b5-bf39-7346a090faf5
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,61c33e4f-393e-40b5-bf39-7346a090faf5
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,5e994d9a-517d-4324-902a-ced7baeca53e
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,234e2a69-30b4-4466-9750-f0e82ff2f72b
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,c3ba1fb6-a3f2-468c-93d1-3ee1edf91d90
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,46dc88a9-07a2-41e7-a324-f887c4671699
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,934c3a79-8921-4cc7-a727-5392bfb73f2a
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",934c3a79-8921-4cc7-a727-5392bfb73f2a
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,28a364eb-82cf-47b1-8085-9a7fcdadfa76
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,7d4c9b6e-79d9-482d-93db-73ed484455d8
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,4ec1f4f7-26d2-4498-a641-5b1ad907361d
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,4ec1f4f7-26d2-4498-a641-5b1ad907361d
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,1699d40f-6f87-4d22-bbbb-29852bdba076
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,1699d40f-6f87-4d22-bbbb-29852bdba076
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,ce1e2fff-e9f9-477d-993c-af29a120f2a2
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,ce1e2fff-e9f9-477d-993c-af29a120f2a2
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,a038b953-6d16-45a2-88f3-48caa30616a4
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,d7275f7a-c7ac-42c8-93d3-da6e2e959940
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,c85a0b52-ebab-4feb-8c8a-380a34e261ff
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,5afc00bb-cc73-4246-b3de-7dae7bdc7bf8
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,5afc00bb-cc73-4246-b3de-7dae7bdc7bf8
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",32d765b0-700e-4495-aedc-2154ae2169ea
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",32d765b0-700e-4495-aedc-2154ae2169ea
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",ddc6adc8-e573-464b-abd9-d72e806e50ea
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",ddc6adc8-e573-464b-abd9-d72e806e50ea
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",ddc6adc8-e573-464b-abd9-d72e806e50ea
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",ddc6adc8-e573-464b-abd9-d72e806e50ea
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,ddc6adc8-e573-464b-abd9-d72e806e50ea
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,ddc6adc8-e573-464b-abd9-d72e806e50ea
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,ddc6adc8-e573-464b-abd9-d72e806e50ea
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,ddc6adc8-e573-464b-abd9-d72e806e50ea
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,ddc6adc8-e573-464b-abd9-d72e806e50ea
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,ddc6adc8-e573-464b-abd9-d72e806e50ea
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,cafae92f-38e9-4969-8013-c89cd527f306
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,cafae92f-38e9-4969-8013-c89cd527f306
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,68ca44f1-d25d-44fd-ad61-2d3738b4aff8
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,68ca44f1-d25d-44fd-ad61-2d3738b4aff8
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,69e45f68-5b84-454e-9f62-3bb59fc6516e
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,4581c86c-0254-49fe-b1a2-66f6674798d9
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",4581c86c-0254-49fe-b1a2-66f6674798d9
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",660aef98-e69d-4f40-a7c8-dc652b89260e
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",f42ef361-5880-4e15-949f-85af0bfce070
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",f42ef361-5880-4e15-949f-85af0bfce070
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,f42ef361-5880-4e15-949f-85af0bfce070
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,f42ef361-5880-4e15-949f-85af0bfce070
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,f42ef361-5880-4e15-949f-85af0bfce070
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",f42ef361-5880-4e15-949f-85af0bfce070
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,f42ef361-5880-4e15-949f-85af0bfce070
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,f42ef361-5880-4e15-949f-85af0bfce070
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,f42ef361-5880-4e15-949f-85af0bfce070
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,f42ef361-5880-4e15-949f-85af0bfce070
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,fdd27cd0-9cdf-4745-ba08-313a7ac60960
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",0c8d1699-6a90-4b31-bf5b-365c7fb588d1
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,8b33aefa-e6c7-4333-a078-666d819088e2
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,8b33aefa-e6c7-4333-a078-666d819088e2
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,53c16fed-9e0e-4986-9ef9-c0bfe7e4df90
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",53c16fed-9e0e-4986-9ef9-c0bfe7e4df90
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,a13e0340-bcc5-4fdf-a0ab-d94232a799b6
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e7ab6f9f-a495-4ea8-ac2e-73f3e068fdaa
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,79bb64b0-0364-43ef-a7ac-6cb26d7f3568
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,e40cf94f-df28-4cec-a184-1798fb0740f7
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",e40cf94f-df28-4cec-a184-1798fb0740f7
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,ca93792c-f24c-4c8c-b685-7863fdbb472a
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,e2948b28-b8d1-43ce-9696-99f29ba29f72
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,5ebea578-a807-4501-9159-53fab5ad5e79
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",5ebea578-a807-4501-9159-53fab5ad5e79
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,d0db8799-014f-4f0d-99f2-222a4e6cfde8
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,8705702a-12d3-41a6-a784-aebc575b8bd5
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",135f2ae8-d39c-4c93-94cf-8b447691da62
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",d7f4b15b-a6e5-48ea-b8a6-8a7a028da471
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,809b43d3-a02f-4e42-98e0-5f7ca176552f
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",809b43d3-a02f-4e42-98e0-5f7ca176552f
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,c80997cc-326a-4e4b-b2f1-4e2e0082aaf8
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",5c7191c3-91d1-4843-891f-705595be6994
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,5c7191c3-91d1-4843-891f-705595be6994
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,010f9af1-a51d-4853-b190-8d64a81bce76
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",010f9af1-a51d-4853-b190-8d64a81bce76
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",010f9af1-a51d-4853-b190-8d64a81bce76
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,010f9af1-a51d-4853-b190-8d64a81bce76
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,010f9af1-a51d-4853-b190-8d64a81bce76
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,010f9af1-a51d-4853-b190-8d64a81bce76
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,7bac5e47-59ae-464f-92d3-bcdc268f4c9a
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",92247150-8d82-43b9-bc3d-e577643294ee
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,92247150-8d82-43b9-bc3d-e577643294ee
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,164bdf7b-0ea2-4b3a-b67d-09c3accfdd76
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,80e09e05-3f05-41b1-b261-0a8f6ba7a6c2
